feature,coefficient_log_price,absolute_coefficient,is_zero
cat__exterior_color_red,0.06510249817332374,0.06510249817332374,False
cat__interior_color_light oyster,-0.06493998472424041,0.06493998472424041,False
cat__model_tiguan 2.0t se,-0.06492969075266079,0.06492969075266079,False
cat__exterior_color_metallic,0.06475490430965572,0.06475490430965572,False
cat__engine_3.0l v6 24v ddi dohc turbo diesel,-0.06406361898571555,0.06406361898571555,False
cat__model_civic lx,-0.06301125700523799,0.06301125700523799,False
cat__model_suburban z71,0.0627043591917529,0.0627043591917529,False
cat__model_xj xj r-sport,0.062453552889097506,0.062453552889097506,False
cat__engine_4.6l v8 32v mpfi dohc,0.06163934948158281,0.06163934948158281,False
cat__model_outlander se,-0.061547146131563,0.061547146131563,False
cat__exterior_color_diamond red,-0.06116187318098904,0.06116187318098904,False
cat__exterior_color_magnetic gray metallic,0.06107825854915241,0.06107825854915241,False
cat__model_ct5 premium luxury awd,-0.060906477726225663,0.060906477726225663,False
cat__exterior_color_nero,0.060858205328686646,0.060858205328686646,False
cat__model_911 carrera s,0.06059278028923676,0.06059278028923676,False
cat__exterior_color_brilliant black,-0.06052013796152839,0.06052013796152839,False
cat__engine_1.5l i4 16v mpfi dohc hybrid,-0.060470979157085665,0.060470979157085665,False
cat__exterior_color_eiger grey,0.06016635583015894,0.06016635583015894,False
cat__exterior_color_bianco,0.05909578711835388,0.05909578711835388,False
cat__exterior_color_super black,-0.05903922082743627,0.05903922082743627,False
cat__model_levante gt,0.059000410754150655,0.059000410754150655,False
cat__engine_3.6l v6 24v gdi dohc,0.0582940443221611,0.0582940443221611,False
cat__transmission_4-speed automatic,0.05799888925107934,0.05799888925107934,False
cat__model_xc90 t6 momentum,-0.05747981424451386,0.05747981424451386,False
cat__exterior_color_soul red crystal metallic,-0.05703343261125671,0.05703343261125671,False
cat__interior_color_saddle,0.057007793290108424,0.057007793290108424,False
cat__brand_maserati,0.056991229780237206,0.056991229780237206,False
cat__exterior_color_ultra white,0.05689138446570977,0.05689138446570977,False
cat__exterior_color_santorini black,0.05645556252492512,0.05645556252492512,False
binary__adaptive_cruise_control,0.05636330361074,0.05636330361074,False
cat__model_granturismo base,0.05614260718498155,0.05614260718498155,False
cat__model_gx 460 luxury,0.056091653152966464,0.056091653152966464,False
binary__memory_seat,0.056048658523443984,0.056048658523443984,False
cat__exterior_color_green,0.055998431183337284,0.055998431183337284,False
cat__model_tucson sel,-0.05596770393688138,0.05596770393688138,False
cat__exterior_color_glacier white,0.055868911127273234,0.055868911127273234,False
cat__engine_2.5l i4 16v,0.05524089752144046,0.05524089752144046,False
cat__model_armada platinum,-0.055216735029810005,0.055216735029810005,False
cat__engine_2.5l h4 16v gdi dohc turbo,0.055158603581696546,0.055158603581696546,False
cat__model_civic ex,0.05447690538003116,0.05447690538003116,False
cat__model_gx 460 base,0.054440213209325426,0.054440213209325426,False
cat__engine_1.4l i4 16v mpfi sohc turbo,-0.0542009782974821,0.0542009782974821,False
cat__exterior_color_burgundy,0.05418997892183409,0.05418997892183409,False
cat__model_expedition max xlt,-0.054187666641647037,0.054187666641647037,False
cat__interior_color_cognac,0.0536957738302872,0.0536957738302872,False
cat__exterior_color_pepper white,0.05360612752708981,0.05360612752708981,False
cat__exterior_color_thunder gray metallic,0.05349480219064615,0.05349480219064615,False
cat__exterior_color_nero puro,-0.05343411646818283,0.05343411646818283,False
cat__transmission_cvt,-0.0528376204860476,0.0528376204860476,False
cat__exterior_color_ibis white,-0.05248221130753681,0.05248221130753681,False
cat__exterior_color_carpathian grey,0.052330696813357544,0.052330696813357544,False
